Number of points: 1001
                Sun:                                            Mercury:                                        Venus:                                          Earth:                                          Mars:                                           Jupiter:                                        Saturn:                                         Uranus:                                         Neptun:                                         Pluto:                                          
Time            Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    
4.400000e-01    1.542516e-04    2.570599e-05    0.000000e+00    -1.777716e+00   -8.393852e-01   0.000000e+00    -1.244431e+00   -2.780267e-01   0.000000e+00    -1.018972e+00   7.386839e-01    0.000000e+00    1.751696e-01    1.569063e+00    0.000000e+00    5.062533e+00    1.187895e+00    0.000000e+00    9.498813e+00    9.082185e-01    0.000000e+00    1.917983e+01    6.314739e-01    0.000000e+00    3.005586e+01    5.036382e-01    0.000000e+00    3.952760e+01    4.406557e-01    0.000000e+00    
4.500000e-01    1.610040e-04    2.708092e-05    0.000000e+00    -1.789053e+00   -8.809990e-01   0.000000e+00    -1.247337e+00   -3.336634e-01   0.000000e+00    -1.059741e+00   6.975216e-01    0.000000e+00    1.244633e-01    1.576439e+00    0.000000e+00    5.056168e+00    1.214402e+00    0.000000e+00    9.496899e+00    9.287995e-01    0.000000e+00    1.917936e+01    6.458205e-01    0.000000e+00    3.005566e+01    5.150834e-01    0.000000e+00    3.952749e+01    4.506702e-01    0.000000e+00    
4.600000e-01    1.678920e-04    2.849223e-05    0.000000e+00    -1.799466e+00   -9.221768e-01   0.000000e+00    -1.247875e+00   -3.887707e-01   0.000000e+00    -1.098492e+00   6.548969e-01    0.000000e+00    7.358152e-02    1.582240e+00    0.000000e+00    5.049660e+00    1.240876e+00    0.000000e+00    9.494942e+00    9.493763e-01    0.000000e+00    1.917888e+01    6.601666e-01    0.000000e+00    3.005547e+01    5.265286e-01    0.000000e+00    3.952738e+01    4.606846e-01    0.000000e+00    
4.700000e-01    1.749156e-04    2.994011e-05    0.000000e+00    -1.808989e+00   -9.629160e-01   0.000000e+00    -1.246125e+00   -4.432662e-01   0.000000e+00    -1.135195e+00   6.109242e-01    0.000000e+00    2.257580e-02    1.586467e+00    0.000000e+00    5.043011e+00    1.267316e+00    0.000000e+00    9.492941e+00    9.699490e-01    0.000000e+00    1.917838e+01    6.745124e-01    0.000000e+00    3.005527e+01    5.379737e-01    0.000000e+00    3.952726e+01    4.706990e-01    0.000000e+00    
4.800000e-01    1.820747e-04    3.142477e-05    0.000000e+00    -1.817652e+00   -1.003215e+00   0.000000e+00    -1.242169e+00   -4.970746e-01   0.000000e+00    -1.169824e+00   5.657158e-01    0.000000e+00    -2.850269e-02   1.589122e+00    0.000000e+00    5.036220e+00    1.293720e+00    0.000000e+00    9.490897e+00    9.905173e-01    0.000000e+00    1.917788e+01    6.888579e-01    0.000000e+00    3.005506e+01    5.494187e-01    0.000000e+00    3.952714e+01    4.807135e-01    0.000000e+00    
4.900000e-01    1.893693e-04    3.294644e-05    0.000000e+00    -1.825485e+00   -1.043072e+00   0.000000e+00    -1.236088e+00   -5.501268e-01   0.000000e+00    -1.202362e+00   5.193821e-01    0.000000e+00    -7.960317e-02   1.590209e+00    0.000000e+00    5.029287e+00    1.320089e+00    0.000000e+00    9.488809e+00    1.011081e+00    0.000000e+00    1.917736e+01    7.032030e-01    0.000000e+00    3.005485e+01    5.608637e-01    0.000000e+00    3.952702e+01    4.907278e-01    0.000000e+00    
5.000000e-01    1.967994e-04    3.450537e-05    0.000000e+00    -1.832517e+00   -1.082487e+00   0.000000e+00    -1.227959e+00   -6.023599e-01   0.000000e+00    -1.232795e+00   4.720310e-01    0.000000e+00    -1.306753e-01   1.589734e+00    0.000000e+00    5.022213e+00    1.346422e+00    0.000000e+00    9.486679e+00    1.031641e+00    0.000000e+00    1.917683e+01    7.175476e-01    0.000000e+00    3.005464e+01    5.723086e-01    0.000000e+00    3.952690e+01    5.007422e-01    0.000000e+00    
5.100000e-01    2.043648e-04    3.610183e-05    0.000000e+00    -1.838773e+00   -1.121459e+00   0.000000e+00    -1.217861e+00   -6.537164e-01   0.000000e+00    -1.261116e+00   4.237676e-01    0.000000e+00    -1.816692e-01   1.587703e+00    0.000000e+00    5.014997e+00    1.372718e+00    0.000000e+00    9.484505e+00    1.052196e+00    0.000000e+00    1.917630e+01    7.318919e-01    0.000000e+00    3.005442e+01    5.837533e-01    0.000000e+00    3.952677e+01    5.107565e-01    0.000000e+00    
5.200000e-01    2.120657e-04    3.773612e-05    0.000000e+00    -1.844279e+00   -1.159987e+00   0.000000e+00    -1.205868e+00   -7.041438e-01   0.000000e+00    -1.287322e+00   3.746946e-01    0.000000e+00    -2.325357e-01   1.584125e+00    0.000000e+00    5.007641e+00    1.398976e+00    0.000000e+00    9.482288e+00    1.072746e+00    0.000000e+00    1.917575e+01    7.462358e-01    0.000000e+00    3.005419e+01    5.951981e-01    0.000000e+00    3.952664e+01    5.207708e-01    0.000000e+00    
5.300000e-01    2.199020e-04    3.940855e-05    0.000000e+00    -1.849058e+00   -1.198073e+00   0.000000e+00    -1.192055e+00   -7.535942e-01   0.000000e+00    -1.311414e+00   3.249114e-01    0.000000e+00    -2.832261e-01   1.579012e+00    0.000000e+00    5.000144e+00    1.425195e+00    0.000000e+00    9.480027e+00    1.093291e+00    0.000000e+00    1.917519e+01    7.605793e-01    0.000000e+00    3.005397e+01    6.066427e-01    0.000000e+00    3.952651e+01    5.307850e-01    0.000000e+00    
5.400000e-01    2.278736e-04    4.111945e-05    0.000000e+00    -1.853133e+00   -1.235715e+00   0.000000e+00    -1.176494e+00   -8.020241e-01   0.000000e+00    -1.333397e+00   2.745148e-01    0.000000e+00    -3.336924e-01   1.572375e+00    0.000000e+00    4.992506e+00    1.451375e+00    0.000000e+00    9.477723e+00    1.113832e+00    0.000000e+00    1.917462e+01    7.749224e-01    0.000000e+00    3.005373e+01    6.180872e-01    0.000000e+00    3.952637e+01    5.407992e-01    0.000000e+00    
5.500000e-01    2.359806e-04    4.286915e-05    0.000000e+00    -1.856526e+00   -1.272916e+00   0.000000e+00    -1.159256e+00   -8.493937e-01   0.000000e+00    -1.353282e+00   2.235984e-01    0.000000e+00    -3.838876e-01   1.564229e+00    0.000000e+00    4.984727e+00    1.477515e+00    0.000000e+00    9.475376e+00    1.134367e+00    0.000000e+00    1.917404e+01    7.892650e-01    0.000000e+00    3.005350e+01    6.295317e-01    0.000000e+00    3.952624e+01    5.508134e-01    0.000000e+00    
5.600000e-01    2.442229e-04    4.465802e-05    0.000000e+00    -1.859257e+00   -1.309675e+00   0.000000e+00    -1.140409e+00   -8.956668e-01   0.000000e+00    -1.371081e+00   1.722528e-01    0.000000e+00    -4.337652e-01   1.554587e+00    0.000000e+00    4.976809e+00    1.503614e+00    0.000000e+00    9.472986e+00    1.154898e+00    0.000000e+00    1.917345e+01    8.036073e-01    0.000000e+00    3.005326e+01    6.409760e-01    0.000000e+00    3.952610e+01    5.608276e-01    0.000000e+00    
5.700000e-01    2.526007e-04    4.648645e-05    0.000000e+00    -1.861345e+00   -1.345994e+00   0.000000e+00    -1.120020e+00   -9.408106e-01   0.000000e+00    -1.386810e+00   1.205653e-01    0.000000e+00    -4.832798e-01   1.543468e+00    0.000000e+00    4.968751e+00    1.529672e+00    0.000000e+00    9.470552e+00    1.175423e+00    0.000000e+00    1.917285e+01    8.179490e-01    0.000000e+00    3.005301e+01    6.524203e-01    0.000000e+00    3.952596e+01    5.708417e-01    0.000000e+00    
5.800000e-01    2.611138e-04    4.835482e-05    0.000000e+00    -1.862809e+00   -1.381873e+00   0.000000e+00    -1.098155e+00   -9.847952e-01   0.000000e+00    -1.400489e+00   6.862032e-02    0.000000e+00    -5.323867e-01   1.530889e+00    0.000000e+00    4.960553e+00    1.555687e+00    0.000000e+00    9.468076e+00    1.195944e+00    0.000000e+00    1.917223e+01    8.322904e-01    0.000000e+00    3.005276e+01    6.638645e-01    0.000000e+00    3.952581e+01    5.808557e-01    0.000000e+00    
5.900000e-01    2.697622e-04    5.026353e-05    0.000000e+00    -1.863667e+00   -1.417314e+00   0.000000e+00    -1.074878e+00   -1.027593e+00   0.000000e+00    -1.412138e+00   1.649906e-02    0.000000e+00    -5.810422e-01   1.516870e+00    0.000000e+00    4.952215e+00    1.581660e+00    0.000000e+00    9.465556e+00    1.216459e+00    0.000000e+00    1.917161e+01    8.466312e-01    0.000000e+00    3.005251e+01    6.753085e-01    0.000000e+00    3.952567e+01    5.908698e-01    0.000000e+00    
6.000000e-01    2.785460e-04    5.221303e-05    0.000000e+00    -1.863936e+00   -1.452317e+00   0.000000e+00    -1.050250e+00   -1.069181e+00   0.000000e+00    -1.421783e+00   -3.572033e-02   0.000000e+00    -6.292039e-01   1.501432e+00    0.000000e+00    4.943738e+00    1.607588e+00    0.000000e+00    9.462993e+00    1.236968e+00    0.000000e+00    1.917098e+01    8.609716e-01    0.000000e+00    3.005225e+01    6.867525e-01    0.000000e+00    3.952552e+01    6.008838e-01    0.000000e+00    
6.100000e-01    2.874652e-04    5.420373e-05    0.000000e+00    -1.863631e+00   -1.486885e+00   0.000000e+00    -1.024331e+00   -1.109535e+00   0.000000e+00    -1.429449e+00   -8.796275e-02   0.000000e+00    -6.768300e-01   1.484596e+00    0.000000e+00    4.935122e+00    1.633473e+00    0.000000e+00    9.460386e+00    1.257472e+00    0.000000e+00    1.917033e+01    8.753116e-01    0.000000e+00    3.005199e+01    6.981964e-01    0.000000e+00    3.952536e+01    6.108977e-01    0.000000e+00    
6.200000e-01    2.965197e-04    5.623608e-05    0.000000e+00    -1.862768e+00   -1.521019e+00   0.000000e+00    -9.971815e-01   -1.148635e+00   0.000000e+00    -1.435164e+00   -1.401561e-01   0.000000e+00    -7.238800e-01   1.466387e+00    0.000000e+00    4.926366e+00    1.659312e+00    0.000000e+00    9.457737e+00    1.277970e+00    0.000000e+00    1.916968e+01    8.896510e-01    0.000000e+00    3.005172e+01    7.096402e-01    0.000000e+00    3.952521e+01    6.209117e-01    0.000000e+00    
6.300000e-01    3.057095e-04    5.831055e-05    0.000000e+00    -1.861363e+00   -1.554719e+00   0.000000e+00    -9.688574e-01   -1.186465e+00   0.000000e+00    -1.438959e+00   -1.922312e-01   0.000000e+00    -7.703145e-01   1.446829e+00    0.000000e+00    4.917473e+00    1.685105e+00    0.000000e+00    9.455044e+00    1.298463e+00    0.000000e+00    1.916901e+01    9.039900e-01    0.000000e+00    3.005145e+01    7.210839e-01    0.000000e+00    3.952505e+01    6.309256e-01    0.000000e+00    
6.400000e-01    3.150348e-04    6.042761e-05    0.000000e+00    -1.859429e+00   -1.587987e+00   0.000000e+00    -9.394148e-01   -1.223006e+00   0.000000e+00    -1.440865e+00   -2.441218e-01   0.000000e+00    -8.160953e-01   1.425947e+00    0.000000e+00    4.908441e+00    1.710851e+00    0.000000e+00    9.452309e+00    1.318950e+00    0.000000e+00    1.916833e+01    9.183285e-01    0.000000e+00    3.005117e+01    7.325275e-01    0.000000e+00    3.952489e+01    6.409394e-01    0.000000e+00    
6.500000e-01    3.244953e-04    6.258774e-05    0.000000e+00    -1.856980e+00   -1.620826e+00   0.000000e+00    -9.089081e-01   -1.258244e+00   0.000000e+00    -1.440915e+00   -2.957644e-01   0.000000e+00    -8.611853e-01   1.403769e+00    0.000000e+00    4.899270e+00    1.736550e+00    0.000000e+00    9.449530e+00    1.339431e+00    0.000000e+00    1.916765e+01    9.326665e-01    0.000000e+00    3.005089e+01    7.439709e-01    0.000000e+00    3.952473e+01    6.509532e-01    0.000000e+00    
6.600000e-01    3.340912e-04    6.479144e-05    0.000000e+00    -1.854029e+00   -1.653236e+00   0.000000e+00    -8.773902e-01   -1.292167e+00   0.000000e+00    -1.439143e+00   -3.470983e-01   0.000000e+00    -9.055485e-01   1.380321e+00    0.000000e+00    4.889962e+00    1.762201e+00    0.000000e+00    9.446708e+00    1.359906e+00    0.000000e+00    1.916695e+01    9.470039e-01    0.000000e+00    3.005061e+01    7.554143e-01    0.000000e+00    3.952457e+01    6.609670e-01    0.000000e+00    
6.700000e-01    3.438224e-04    6.703921e-05    0.000000e+00    -1.850588e+00   -1.685218e+00   0.000000e+00    -8.449129e-01   -1.324761e+00   0.000000e+00    -1.435585e+00   -3.980656e-01   0.000000e+00    -9.491503e-01   1.355633e+00    0.000000e+00    4.880516e+00    1.787804e+00    0.000000e+00    9.443843e+00    1.380375e+00    0.000000e+00    1.916624e+01    9.613409e-01    0.000000e+00    3.005032e+01    7.668576e-01    0.000000e+00    3.952440e+01    6.709807e-01    0.000000e+00    
6.800000e-01    3.536888e-04    6.933155e-05    0.000000e+00    -1.846669e+00   -1.716775e+00   0.000000e+00    -8.115265e-01   -1.356018e+00   0.000000e+00    -1.430276e+00   -4.486106e-01   0.000000e+00    -9.919573e-01   1.329735e+00    0.000000e+00    4.870933e+00    1.813356e+00    0.000000e+00    9.440935e+00    1.400838e+00    0.000000e+00    1.916552e+01    9.756773e-01    0.000000e+00    3.005002e+01    7.783007e-01    0.000000e+00    3.952423e+01    6.809944e-01    0.000000e+00    
6.900000e-01    3.636906e-04    7.166901e-05    0.000000e+00    -1.842285e+00   -1.747907e+00   0.000000e+00    -7.772802e-01   -1.385926e+00   0.000000e+00    -1.423254e+00   -4.986806e-01   0.000000e+00    -1.033937e+00   1.302655e+00    0.000000e+00    4.861212e+00    1.838859e+00    0.000000e+00    9.437983e+00    1.421294e+00    0.000000e+00    1.916479e+01    9.900132e-01    0.000000e+00    3.004973e+01    7.897438e-01    0.000000e+00    3.952406e+01    6.910080e-01    0.000000e+00    
7.000000e-01    3.738275e-04    7.405209e-05    0.000000e+00    -1.837446e+00   -1.778617e+00   0.000000e+00    -7.422221e-01   -1.414479e+00   0.000000e+00    -1.414556e+00   -5.482251e-01   0.000000e+00    -1.075059e+00   1.274427e+00    0.000000e+00    4.851355e+00    1.864310e+00    0.000000e+00    9.434989e+00    1.441744e+00    0.000000e+00    1.916405e+01    1.004348e+00    0.000000e+00    3.004943e+01    8.011867e-01    0.000000e+00    3.952388e+01    7.010216e-01    0.000000e+00    
7.100000e-01    3.840997e-04    7.648135e-05    0.000000e+00    -1.832163e+00   -1.808906e+00   0.000000e+00    -7.063990e-01   -1.441668e+00   0.000000e+00    -1.404220e+00   -5.971958e-01   0.000000e+00    -1.115294e+00   1.245081e+00    0.000000e+00    4.841361e+00    1.889710e+00    0.000000e+00    9.431952e+00    1.462188e+00    0.000000e+00    1.916329e+01    1.018683e+00    0.000000e+00    3.004912e+01    8.126295e-01    0.000000e+00    3.952370e+01    7.110352e-01    0.000000e+00    
7.200000e-01    3.945070e-04    7.895734e-05    0.000000e+00    -1.826446e+00   -1.838775e+00   0.000000e+00    -6.698569e-01   -1.467488e+00   0.000000e+00    -1.392286e+00   -6.455471e-01   0.000000e+00    -1.154613e+00   1.214649e+00    0.000000e+00    4.831230e+00    1.915057e+00    0.000000e+00    9.428872e+00    1.482625e+00    0.000000e+00    1.916253e+01    1.033018e+00    0.000000e+00    3.004881e+01    8.240722e-01    0.000000e+00    3.952352e+01    7.210487e-01    0.000000e+00    
7.300000e-01    4.050495e-04    8.148060e-05    0.000000e+00    -1.820306e+00   -1.868225e+00   0.000000e+00    -6.326408e-01   -1.491933e+00   0.000000e+00    -1.378792e+00   -6.932352e-01   0.000000e+00    -1.192989e+00   1.183166e+00    0.000000e+00    4.820964e+00    1.940351e+00    0.000000e+00    9.425748e+00    1.503056e+00    0.000000e+00    1.916176e+01    1.047351e+00    0.000000e+00    3.004849e+01    8.355148e-01    0.000000e+00    3.952334e+01    7.310622e-01    0.000000e+00    
7.400000e-01    4.157271e-04    8.405169e-05    0.000000e+00    -1.813751e+00   -1.897259e+00   0.000000e+00    -5.947945e-01   -1.514999e+00   0.000000e+00    -1.363778e+00   -7.402186e-01   0.000000e+00    -1.230396e+00   1.150665e+00    0.000000e+00    4.810561e+00    1.965591e+00    0.000000e+00    9.422582e+00    1.523480e+00    0.000000e+00    1.916097e+01    1.061684e+00    0.000000e+00    3.004817e+01    8.469573e-01    0.000000e+00    3.952316e+01    7.410756e-01    0.000000e+00    
7.500000e-01    4.265397e-04    8.667119e-05    0.000000e+00    -1.806791e+00   -1.925877e+00   0.000000e+00    -5.563611e-01   -1.536681e+00   0.000000e+00    -1.347284e+00   -7.864579e-01   0.000000e+00    -1.266811e+00   1.117179e+00    0.000000e+00    4.800023e+00    1.990777e+00    0.000000e+00    9.419373e+00    1.543897e+00    0.000000e+00    1.916018e+01    1.076017e+00    0.000000e+00    3.004785e+01    8.583996e-01    0.000000e+00    3.952297e+01    7.510889e-01    0.000000e+00    
7.600000e-01    4.374873e-04    8.933966e-05    0.000000e+00    -1.799435e+00   -1.954081e+00   0.000000e+00    -5.173828e-01   -1.556976e+00   0.000000e+00    -1.329350e+00   -8.319156e-01   0.000000e+00    -1.302209e+00   1.082743e+00    0.000000e+00    4.789350e+00    2.015907e+00    0.000000e+00    9.416121e+00    1.564307e+00    0.000000e+00    1.915937e+01    1.090349e+00    0.000000e+00    3.004752e+01    8.698418e-01    0.000000e+00    3.952278e+01    7.611023e-01    0.000000e+00    
7.700000e-01    4.485698e-04    9.205770e-05    0.000000e+00    -1.791692e+00   -1.981873e+00   0.000000e+00    -4.779011e-01   -1.575881e+00   0.000000e+00    -1.310015e+00   -8.765560e-01   0.000000e+00    -1.336570e+00   1.047393e+00    0.000000e+00    4.778541e+00    2.040981e+00    0.000000e+00    9.412825e+00    1.584710e+00    0.000000e+00    1.915856e+01    1.104680e+00    0.000000e+00    3.004719e+01    8.812839e-01    0.000000e+00    3.952259e+01    7.711155e-01    0.000000e+00    
7.800000e-01    4.597872e-04    9.482587e-05    0.000000e+00    -1.783570e+00   -2.009253e+00   0.000000e+00    -4.379566e-01   -1.593396e+00   0.000000e+00    -1.289319e+00   -9.203453e-01   0.000000e+00    -1.369872e+00   1.011163e+00    0.000000e+00    4.767598e+00    2.065999e+00    0.000000e+00    9.409487e+00    1.605106e+00    0.000000e+00    1.915773e+01    1.119011e+00    0.000000e+00    3.004685e+01    8.927259e-01    0.000000e+00    3.952239e+01    7.811288e-01    0.000000e+00    
7.900000e-01    4.711394e-04    9.764479e-05    0.000000e+00    -1.775077e+00   -2.036222e+00   0.000000e+00    -3.975894e-01   -1.609517e+00   0.000000e+00    -1.267304e+00   -9.632516e-01   0.000000e+00    -1.402097e+00   9.740894e-01    0.000000e+00    4.756521e+00    2.090959e+00    0.000000e+00    9.406106e+00    1.625495e+00    0.000000e+00    1.915689e+01    1.133341e+00    0.000000e+00    3.004651e+01    9.041677e-01    0.000000e+00    3.952219e+01    7.911420e-01    0.000000e+00    
8.000000e-01    4.826263e-04    1.005150e-04    0.000000e+00    -1.766221e+00   -2.062783e+00   0.000000e+00    -3.568387e-01   -1.624245e+00   0.000000e+00    -1.244009e+00   -1.005244e+00   0.000000e+00    -1.433226e+00   9.362074e-01    0.000000e+00    4.745309e+00    2.115861e+00    0.000000e+00    9.402683e+00    1.645877e+00    0.000000e+00    1.915604e+01    1.147670e+00    0.000000e+00    3.004616e+01    9.156095e-01    0.000000e+00    3.952199e+01    8.011551e-01    0.000000e+00    
8.100000e-01    4.942478e-04    1.034372e-04    0.000000e+00    -1.757009e+00   -2.088936e+00   0.000000e+00    -3.157431e-01   -1.637579e+00   0.000000e+00    -1.219473e+00   -1.046295e+00   0.000000e+00    -1.463243e+00   8.975532e-01    0.000000e+00    4.733963e+00    2.140704e+00    0.000000e+00    9.399216e+00    1.666251e+00    0.000000e+00    1.915518e+01    1.161999e+00    0.000000e+00    3.004581e+01    9.270510e-01    0.000000e+00    3.952179e+01    8.111682e-01    0.000000e+00    
8.200000e-01    5.060039e-04    1.064119e-04    0.000000e+00    -1.747449e+00   -2.114683e+00   0.000000e+00    -2.743409e-01   -1.649519e+00   0.000000e+00    -1.193738e+00   -1.086377e+00   0.000000e+00    -1.492132e+00   8.581628e-01    0.000000e+00    4.722484e+00    2.165487e+00    0.000000e+00    9.395706e+00    1.686618e+00    0.000000e+00    1.915431e+01    1.176327e+00    0.000000e+00    3.004546e+01    9.384925e-01    0.000000e+00    3.952159e+01    8.211812e-01    0.000000e+00    
8.300000e-01    5.178945e-04    1.094397e-04    0.000000e+00    -1.737548e+00   -2.140024e+00   0.000000e+00    -2.326695e-01   -1.660066e+00   0.000000e+00    -1.166843e+00   -1.125463e+00   0.000000e+00    -1.519880e+00   8.180724e-01    0.000000e+00    4.710872e+00    2.190210e+00    0.000000e+00    9.392154e+00    1.706977e+00    0.000000e+00    1.915343e+01    1.190655e+00    0.000000e+00    3.004510e+01    9.499338e-01    0.000000e+00    3.952138e+01    8.311942e-01    0.000000e+00    
8.400000e-01    5.299195e-04    1.125213e-04    0.000000e+00    -1.727313e+00   -2.164961e+00   0.000000e+00    -1.907661e-01   -1.669220e+00   0.000000e+00    -1.138827e+00   -1.163530e+00   0.000000e+00    -1.546473e+00   7.773183e-01    0.000000e+00    4.699127e+00    2.214873e+00    0.000000e+00    9.388559e+00    1.727329e+00    0.000000e+00    1.915254e+01    1.204982e+00    0.000000e+00    3.004474e+01    9.613750e-01    0.000000e+00    3.952117e+01    8.412071e-01    0.000000e+00    
8.500000e-01    5.420788e-04    1.156573e-04    0.000000e+00    -1.716751e+00   -2.189495e+00   0.000000e+00    -1.486672e-01   -1.676983e+00   0.000000e+00    -1.109731e+00   -1.200555e+00   0.000000e+00    -1.571899e+00   7.359367e-01    0.000000e+00    4.687249e+00    2.239473e+00    0.000000e+00    9.384921e+00    1.747673e+00    0.000000e+00    1.915164e+01    1.219308e+00    0.000000e+00    3.004437e+01    9.728160e-01    0.000000e+00    3.952096e+01    8.512200e-01    0.000000e+00    
8.600000e-01    5.543723e-04    1.188483e-04    0.000000e+00    -1.705867e+00   -2.213626e+00   0.000000e+00    -1.064090e-01   -1.683357e+00   0.000000e+00    -1.079593e+00   -1.236517e+00   0.000000e+00    -1.596148e+00   6.939638e-01    0.000000e+00    4.675239e+00    2.264011e+00    0.000000e+00    9.381240e+00    1.768009e+00    0.000000e+00    1.915072e+01    1.233633e+00    0.000000e+00    3.004400e+01    9.842569e-01    0.000000e+00    3.952074e+01    8.612328e-01    0.000000e+00    
8.700000e-01    5.667998e-04    1.220949e-04    0.000000e+00    -1.694669e+00   -2.237356e+00   0.000000e+00    -6.402740e-02   -1.688344e+00   0.000000e+00    -1.048453e+00   -1.271394e+00   0.000000e+00    -1.619211e+00   6.514358e-01    0.000000e+00    4.663097e+00    2.288486e+00    0.000000e+00    9.377516e+00    1.788337e+00    0.000000e+00    1.914980e+01    1.247958e+00    0.000000e+00    3.004362e+01    9.956977e-01    0.000000e+00    3.952052e+01    8.712455e-01    0.000000e+00    
8.800000e-01    5.793613e-04    1.253977e-04    0.000000e+00    -1.683162e+00   -2.260686e+00   0.000000e+00    -2.155772e-02   -1.691946e+00   0.000000e+00    -1.016349e+00   -1.305169e+00   0.000000e+00    -1.641079e+00   6.083887e-01    0.000000e+00    4.650823e+00    2.312898e+00    0.000000e+00    9.373750e+00    1.808657e+00    0.000000e+00    1.914887e+01    1.262282e+00    0.000000e+00    3.004324e+01    1.007138e+00    0.000000e+00    3.952030e+01    8.812582e-01    0.000000e+00    
8.900000e-01    5.920567e-04    1.287574e-04    0.000000e+00    -1.671352e+00   -2.283617e+00   0.000000e+00    2.096491e-02    -1.694166e+00   0.000000e+00    -9.833208e-01   -1.337823e+00   0.000000e+00    -1.661746e+00   5.648583e-01    0.000000e+00    4.638418e+00    2.337244e+00    0.000000e+00    9.369941e+00    1.828969e+00    0.000000e+00    1.914792e+01    1.276606e+00    0.000000e+00    3.004285e+01    1.018579e+00    0.000000e+00    3.952008e+01    8.912709e-01    0.000000e+00    
