Number of steps: 1001
  Time            x-coordinate    y-coordinate    velocity (x)    velocity (y)
  2.64000000e+00 -4.63526748e-02  1.83549628e-01 -1.80923290e+01  3.86703879e+00
  2.65000000e+00 -2.13790371e-01  1.68819092e-01 -1.46561205e+01 -3.12156106e+00
  2.66000000e+00 -3.39475084e-01  1.21118406e-01 -1.11374084e+01 -5.28064526e+00
  2.67000000e+00 -4.36538539e-01  6.32061870e-02 -8.70226412e+00 -5.93660235e+00
  2.68000000e+00 -5.13520367e-01  2.38635925e-03 -6.94966803e+00 -6.08546117e+00
  2.69000000e+00 -5.75531900e-01 -5.85030363e-02 -5.61434772e+00 -6.02929054e+00
  2.70000000e+00 -6.25807321e-01 -1.18199452e-01 -4.54933727e+00 -5.87932052e+00
  2.71000000e+00 -6.66518645e-01 -1.76089447e-01 -3.66957049e+00 -5.68290972e+00
  2.72000000e+00 -6.99198731e-01 -2.31857646e-01 -2.92273248e+00 -5.46232474e+00
  2.73000000e+00 -7.24973295e-01 -2.85335942e-01 -2.27485872e+00 -5.22873275e+00
  2.74000000e+00 -7.44695905e-01 -3.36432301e-01 -1.70287230e+00 -4.98793383e+00
  2.75000000e+00 -7.59030741e-01 -3.85094618e-01 -1.19048795e+00 -4.74294777e+00
  2.76000000e+00 -7.68505664e-01 -4.31291256e-01 -7.25841286e-01 -4.49527156e+00
  2.77000000e+00 -7.73547567e-01 -4.75000049e-01 -3.00051607e-01 -4.24552713e+00
  2.78000000e+00 -7.74506696e-01 -5.16201799e-01  9.36850278e-02 -3.99380959e+00
  2.79000000e+00 -7.71673866e-01 -5.54876241e-01  4.60688205e-01 -3.73988007e+00
  2.80000000e+00 -7.65292932e-01 -5.90999400e-01  8.05191836e-01 -3.48327372e+00
  2.81000000e+00 -7.55570030e-01 -6.24541716e-01  1.13061951e+00 -3.22335920e+00
  2.82000000e+00 -7.42680542e-01 -6.55466584e-01  1.43977894e+00 -2.95936886e+00
  2.83000000e+00 -7.26774451e-01 -6.83729093e-01  1.73500189e+00 -2.69041018e+00
  2.84000000e+00 -7.07980504e-01 -7.09274788e-01  2.01824636e+00 -2.41546396e+00
